emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,combined_annual_income,combined_dti,months_since_last_delinq_never,months_since_90d_late_never,months_since_last_credit_inquiry_never,emp_length_missing,credit_history_years,target_delinquent
5.0,OH,MORTGAGE,100000.0,19.85,0,999.0,0,25,11,337115,95128,0,0,999.0,0,0,3,3,14.0,11,0,4,80800,8,7,4,1,100.0,0,0,credit_card,individual,16000,36,100000.0,19.85,1,1,0,0,7,0
6.0,TX,MORTGAGE,55000.0,41.92,0,999.0,1,25,12,361779,121695,0,0,999.0,0,0,4,2,8.0,12,0,3,9500,12,7,4,2,100.0,0,0,debt_consolidation,joint,13500,36,177000.0,14.94,1,1,0,0,11,0
4.0,CA,OWN,43000.0,10.88,0,999.0,1,5,3,25167,21162,0,1,999.0,0,0,0,2,8.0,3,0,1,1000,3,2,2,0,100.0,0,1,home_improvement,individual,10000,60,43000.0,10.88,1,1,0,0,10,0
10.0,WA,MORTGAGE,103000.0,27.31,0,999.0,3,34,18,490664,119533,0,0,999.0,0,0,7,1,5.0,18,0,3,59600,17,10,3,5,100.0,0,0,debt_consolidation,individual,31750,60,103000.0,27.31,1,1,0,0,12,0
0.0,NY,RENT,82000.0,19.48,0,999.0,3,8,6,56198,43698,0,0,999.0,0,0,4,5,7.0,6,0,1,4800,2,2,1,0,100.0,0,0,credit_card,individual,5000,36,82000.0,19.48,1,1,0,0,11,0
0.0,AZ,RENT,43000.0,11.81,0,999.0,0,13,6,32765,18977,0,1,999.0,0,0,1,1,14.0,6,0,3,16500,9,5,3,0,100.0,0,1,credit_card,individual,8000,36,43000.0,11.81,1,1,0,0,20,0
8.0,NM,MORTGAGE,56750.0,10.38,0,68.0,2,10,8,69982,42274,0,0,999.0,0,0,2,0,3.0,8,0,2,14700,7,6,2,0,88.9,0,0,debt_consolidation,joint,32000,60,131630.0,21.49,0,1,0,0,6,0
3.0,CA,OWN,145000.0,21.52,0,999.0,6,56,18,764927,152911,0,0,999.0,0,0,3,8,6.0,18,0,5,98600,20,13,7,3,100.0,0,0,credit_card,individual,21000,36,145000.0,21.52,1,1,0,0,13,0
10.0,MD,MORTGAGE,36320.0,6.21,0,28.0,2,20,7,175235,7256,0,0,56.0,0,0,1,4,4.0,7,0,1,4700,13,5,4,4,80.0,0,0,debt_consolidation,individual,11500,60,36320.0,6.21,0,0,0,0,12,0
10.0,NJ,RENT,67500.0,14.79,0,63.0,3,38,18,39809,21961,0,0,63.0,0,0,1,11,6.0,18,0,8,20500,28,17,10,0,76.3,0,0,debt_consolidation,individual,14000,60,67500.0,14.79,0,0,0,0,13,0
2.0,NY,RENT,48000.0,12.13,0,999.0,0,19,13,71050,29264,0,0,999.0,0,0,6,2,15.0,13,0,2,24100,11,7,3,0,100.0,0,0,credit_card,individual,5000,36,48000.0,12.13,1,1,0,0,13,0
4.0,UT,MORTGAGE,103000.0,17.94,0,51.0,2,11,5,391132,52295,0,0,62.0,0,0,2,3,2.0,5,0,2,22300,3,2,2,1,80.0,0,0,credit_card,individual,24000,60,103000.0,17.94,0,0,0,0,9,0
10.0,CA,MORTGAGE,139000.0,27.4,1,9.0,2,33,13,112246,88612,0,0,75.0,0,0,1,4,9.0,13,0,7,64400,24,11,8,4,93.5,0,0,debt_consolidation,individual,35000,60,139000.0,27.4,0,0,0,0,22,0
3.0,NC,MORTGAGE,115000.0,21.92,0,999.0,0,22,15,321870,91358,0,0,999.0,0,0,3,3,14.0,15,0,7,53500,14,11,9,3,100.0,0,0,credit_card,individual,20000,36,115000.0,21.92,1,1,0,0,12,0
7.0,CA,RENT,67200.0,12.63,0,43.0,2,14,6,39214,31301,0,0,999.0,0,0,1,4,7.0,6,0,1,6500,10,5,2,0,92.9,0,0,credit_card,individual,6500,36,67200.0,12.63,0,1,0,0,2,0
10.0,CA,RENT,65000.0,8.94,0,999.0,2,19,7,38926,8453,0,0,999.0,0,0,1,2,10.0,7,0,3,27900,10,6,3,0,100.0,0,0,credit_card,individual,15000,60,65000.0,8.94,1,1,0,0,13,0
1.0,KS,RENT,50000.0,5.02,0,999.0,2,16,9,35000,15637,0,0,999.0,0,0,4,4,0.0,9,0,3,22000,8,5,3,0,100.0,0,0,credit_card,individual,8000,36,50000.0,5.02,1,1,0,0,8,0
10.0,NY,OWN,39520.0,28.88,0,999.0,1,23,7,208138,42136,0,0,999.0,0,0,2,2,8.0,7,0,2,52000,9,4,2,2,100.0,0,0,credit_card,joint,25500,60,89800.0,20.81,1,1,0,0,18,0
2.0,FL,MORTGAGE,57000.0,23.33,2,4.0,0,20,9,307982,57594,0,0,4.0,0,0,2,3,15.0,9,0,5,21500,14,6,6,3,85.0,0,0,debt_consolidation,individual,11000,36,57000.0,23.33,0,0,0,0,11,0
6.0,MA,MORTGAGE,75000.0,14.43,0,29.0,2,25,14,332300,28656,0,0,999.0,0,0,0,2,1.0,13,0,5,37150,18,10,6,4,92.0,0,0,home_improvement,individual,12000,36,75000.0,14.43,0,1,0,1,39,0
6.0,AL,MORTGAGE,70000.0,10.35,0,999.0,0,10,6,72548,9702,0,0,999.0,0,491,1,0,999.0,6,0,2,9800,4,4,3,4,100.0,0,0,debt_consolidation,individual,25000,60,70000.0,10.35,1,1,1,0,18,0
7.0,GA,RENT,233000.0,22.07,0,23.0,0,27,15,233195,164523,0,0,999.0,0,0,6,2,999.0,15,0,6,61910,11,8,9,2,100.0,0,0,credit_card,individual,35000,60,233000.0,22.07,0,1,1,0,18,0
8.0,CA,MORTGAGE,36000.0,19.0,0,999.0,0,19,12,211905,11013,0,0,999.0,0,0,3,2,22.0,12,0,3,10400,9,8,7,4,100.0,0,0,debt_consolidation,individual,6500,36,36000.0,19.0,1,1,0,0,8,0
10.0,PA,MORTGAGE,77856.0,26.4,0,999.0,6,25,17,305308,59868,0,0,999.0,0,0,2,5,1.0,17,0,5,25200,16,14,8,3,100.0,0,0,home_improvement,individual,10400,36,77856.0,26.4,1,1,0,0,14,0
1.0,AZ,RENT,96800.0,0.25,0,999.0,1,8,5,25200,482,0,0,999.0,0,0,0,0,0.0,5,0,0,10200,5,5,1,0,100.0,0,0,major_purchase,individual,38400,60,96800.0,0.25,1,1,0,0,8,0
6.0,NC,OWN,37000.0,22.58,0,999.0,1,13,11,75300,10391,0,0,999.0,0,0,1,1,9.0,11,0,8,61300,11,10,8,0,100.0,0,0,medical,individual,16000,36,37000.0,22.58,1,1,0,1,22,0
10.0,CA,RENT,98241.0,13.73,0,999.0,4,23,14,119561,77873,0,0,999.0,0,0,3,9,1.0,14,0,6,28800,15,11,6,0,100.0,0,0,other,individual,35000,36,98241.0,13.73,1,1,0,0,14,0
0.0,GA,RENT,62000.0,13.55,0,999.0,1,10,9,64922,31258,0,0,999.0,0,0,7,0,7.0,9,0,2,20900,3,2,2,0,100.0,0,0,major_purchase,joint,6000,36,112000.0,11.89,1,1,0,0,6,0
10.0,FL,MORTGAGE,65000.0,5.41,0,61.0,1,9,5,95407,14134,0,0,999.0,0,0,1,2,1.0,5,0,1,5700,4,2,1,4,88.9,0,0,credit_card,individual,7000,36,65000.0,5.41,0,1,0,0,31,0
3.0,OK,RENT,95000.0,26.84,0,999.0,6,37,17,104652,43563,0,1,999.0,0,0,8,7,2.0,17,0,6,35000,17,9,7,0,100.0,0,1,debt_consolidation,individual,20000,60,95000.0,26.84,1,1,0,0,45,0
4.0,PA,RENT,100000.0,28.4,0,999.0,11,32,10,118773,87734,0,0,999.0,0,0,4,2,0.0,9,0,3,15200,23,6,6,0,100.0,0,0,credit_card,individual,40000,60,100000.0,28.4,1,1,0,0,10,0
5.0,CA,MORTGAGE,85000.0,21.27,1,9.0,6,33,22,365818,53521,0,0,9.0,0,0,2,11,8.0,22,0,6,73000,23,18,7,1,97.0,0,0,debt_consolidation,individual,30000,36,85000.0,21.27,0,0,0,0,10,0
10.0,PA,MORTGAGE,60000.0,20.42,0,46.0,0,29,15,259695,32807,0,0,999.0,0,0,2,4,13.0,15,0,4,46300,17,12,5,3,96.6,0,0,debt_consolidation,joint,30000,60,110000.0,17.33,0,1,0,0,20,0
10.0,NY,RENT,1200000.0,4.26,1,9.0,5,23,17,1453811,144136,0,0,999.0,0,0,4,2,7.0,17,0,2,195000,12,10,2,2,95.7,0,0,home_improvement,individual,20000,36,1200000.0,4.26,0,1,0,0,15,0
1.0,TX,MORTGAGE,40000.0,46.68,0,999.0,0,22,9,282149,122207,0,0,999.0,0,0,2,2,16.0,9,0,5,42100,9,6,5,3,100.0,0,0,debt_consolidation,joint,34000,36,165000.0,17.67,1,1,0,0,17,0
10.0,PA,MORTGAGE,240000.0,6.75,0,999.0,0,9,6,52004,37269,0,1,999.0,0,0,2,2,22.0,6,0,3,28000,5,4,3,0,100.0,0,1,credit_card,individual,40000,60,240000.0,6.75,1,1,0,0,13,0
10.0,WY,MORTGAGE,50000.0,30.85,0,999.0,1,18,7,172268,37990,0,0,999.0,0,0,2,2,5.0,7,0,3,36700,6,4,3,3,100.0,0,0,other,individual,7000,36,50000.0,30.85,1,1,0,0,9,0
8.0,VA,RENT,21000.0,17.09,0,65.0,0,10,5,17740,7763,0,0,999.0,0,0,1,2,999.0,5,0,1,8100,8,4,2,0,90.0,0,0,debt_consolidation,individual,10000,36,21000.0,17.09,0,1,1,0,6,0
10.0,NY,MORTGAGE,120000.0,10.37,0,28.0,6,47,19,64200,41326,0,0,999.0,0,0,0,4,3.0,19,0,6,46800,38,19,11,4,95.7,0,0,credit_card,individual,10000,36,120000.0,10.37,0,1,0,0,29,0
10.0,KS,MORTGAGE,72000.0,14.13,0,43.0,0,15,6,163100,37053,0,0,43.0,0,0,0,1,15.0,6,0,2,43000,8,5,4,2,86.7,0,0,credit_card,individual,16200,36,72000.0,14.13,0,0,0,0,26,0
1.0,TN,MORTGAGE,53000.0,35.53,0,38.0,2,60,9,216969,101386,0,0,999.0,0,144,4,4,1.0,9,0,2,5500,11,3,3,2,96.6,0,0,debt_consolidation,individual,13200,36,53000.0,35.53,0,1,0,0,11,0
10.0,SD,MORTGAGE,75000.0,35.49,0,999.0,1,37,16,312303,110479,0,0,999.0,0,0,3,6,11.0,16,0,6,75500,17,12,7,3,100.0,0,0,credit_card,individual,20000,36,75000.0,35.49,1,1,0,0,18,0
9.0,MN,MORTGAGE,31000.0,1.94,1,7.0,2,29,7,277650,4145,0,0,30.0,0,0,1,4,11.0,7,0,1,35600,12,5,1,3,93.1,0,0,debt_consolidation,joint,12000,60,94300.0,15.41,0,0,0,0,10,0
2.0,GA,RENT,58000.0,35.36,0,27.0,3,24,13,108602,58311,1,1,999.0,0,72,2,6,0.0,13,0,7,53400,15,10,7,0,87.5,1,0,moving,individual,3800,36,58000.0,35.36,0,1,0,0,12,0
0.0,AL,MORTGAGE,76590.0,26.73,0,47.0,9,48,16,181607,77542,0,0,47.0,0,0,5,16,2.0,16,0,3,6700,21,10,6,3,89.6,0,0,debt_consolidation,individual,11000,60,76590.0,26.73,0,0,0,0,9,0
10.0,MN,MORTGAGE,112000.0,18.6,0,68.0,3,43,20,352461,49906,0,0,68.0,0,0,2,4,8.0,20,0,11,73900,16,16,12,2,97.7,0,0,debt_consolidation,joint,30000,60,172000.0,20.84,0,0,0,0,20,0
6.0,CA,MORTGAGE,144000.0,11.83,1,6.0,2,18,9,496053,45152,0,0,63.0,0,0,3,2,11.0,9,0,3,43700,7,5,4,3,83.3,0,0,credit_card,individual,28000,60,144000.0,11.83,0,0,0,0,26,0
3.0,TX,MORTGAGE,110000.0,18.85,0,999.0,1,27,10,410014,91480,0,0,999.0,0,0,4,8,7.0,10,0,2,24600,11,5,2,7,100.0,0,0,debt_consolidation,individual,16000,36,110000.0,18.85,1,1,0,0,14,0
8.0,NV,RENT,33000.0,6.04,0,999.0,0,9,3,8400,6102,0,0,999.0,0,0,0,2,20.0,3,0,3,8400,9,3,3,0,100.0,0,0,debt_consolidation,individual,6000,36,33000.0,6.04,1,1,0,0,11,0
10.0,GA,OWN,101851.0,26.32,0,999.0,6,36,26,252863,79840,0,1,999.0,0,0,1,7,4.0,26,0,8,32500,27,24,19,3,100.0,0,1,debt_consolidation,individual,25000,60,101851.0,26.32,1,1,0,0,13,0
10.0,GA,MORTGAGE,65000.0,32.81,0,999.0,1,37,20,152185,44564,0,0,999.0,0,0,2,5,2.0,20,0,8,13700,22,17,16,2,100.0,0,0,debt_consolidation,joint,32000,60,87000.0,26.73,1,1,0,0,10,0
10.0,IN,MORTGAGE,106000.0,17.11,0,999.0,6,32,19,229069,44909,0,1,999.0,0,0,2,6,1.0,19,0,6,24000,26,16,12,2,100.0,0,1,debt_consolidation,individual,13000,36,106000.0,17.11,1,1,0,0,14,0
4.0,IN,RENT,54000.0,11.93,0,999.0,3,15,11,18905,14951,0,0,999.0,0,0,1,4,1.0,11,0,8,14855,14,10,9,0,100.0,0,0,debt_consolidation,individual,20000,60,54000.0,11.93,1,1,0,0,18,0
3.0,OH,RENT,52300.0,15.9,0,999.0,0,11,10,28700,22373,0,0,999.0,0,0,3,0,999.0,10,0,5,13800,8,7,7,0,100.0,0,0,debt_consolidation,individual,19000,36,52300.0,15.9,1,1,1,0,8,0
4.0,MI,MORTGAGE,40000.0,24.69,0,81.0,1,37,26,67330,57062,0,1,999.0,0,0,15,5,7.0,26,0,3,11100,18,11,8,0,97.0,0,1,credit_card,individual,10000,36,40000.0,24.69,0,1,0,0,26,0
10.0,MA,OWN,44000.0,25.64,0,60.0,1,24,14,110339,16700,0,0,60.0,0,0,1,11,3.0,14,0,6,23500,22,12,10,1,83.3,0,0,credit_card,individual,12000,60,44000.0,25.64,0,0,0,0,34,0
1.0,OH,OWN,65000.0,7.03,0,999.0,0,11,4,14078,8446,0,1,75.0,0,0,1,1,24.0,4,0,3,7950,7,3,3,1,100.0,0,1,credit_card,individual,6500,36,65000.0,7.03,1,0,0,0,17,0
6.0,CA,MORTGAGE,128000.0,10.92,6,14.0,0,29,10,609250,27380,0,0,17.0,0,0,0,0,999.0,10,0,4,43700,22,8,5,4,78.6,0,0,debt_consolidation,individual,10000,60,128000.0,10.92,0,0,1,0,23,0
10.0,NJ,MORTGAGE,60000.0,31.18,0,74.0,0,21,11,311400,90756,0,0,74.0,0,0,4,4,19.0,11,0,3,22800,12,6,4,3,95.2,0,0,credit_card,joint,38000,36,180000.0,31.73,0,0,0,0,16,0
6.0,MA,RENT,54127.1,3.81,0,999.0,0,10,6,21200,6171,0,1,999.0,0,0,0,1,999.0,6,0,1,9600,10,6,4,0,100.0,0,1,debt_consolidation,individual,6025,36,54127.1,3.81,1,1,1,1,18,0
1.0,TX,OWN,70000.0,16.48,0,999.0,2,14,11,51000,29186,0,0,999.0,0,0,0,7,4.0,11,0,6,41500,12,11,8,0,100.0,0,0,debt_consolidation,individual,32000,36,70000.0,16.48,1,1,0,0,26,0
10.0,NV,MORTGAGE,60000.0,26.94,0,999.0,1,18,13,360980,55635,0,1,999.0,0,0,4,6,8.0,13,0,2,30000,9,8,3,3,100.0,0,1,home_improvement,individual,25000,60,60000.0,26.94,1,1,0,0,15,0
3.0,WA,RENT,26000.0,22.19,1,9.0,1,14,4,37300,20638,0,0,999.0,0,0,0,4,10.0,4,0,2,37300,14,4,2,0,92.9,0,0,credit_card,individual,8000,36,26000.0,22.19,0,1,0,0,14,0
4.0,AR,RENT,67000.0,19.42,0,999.0,1,11,9,38314,19407,0,0,999.0,0,0,2,5,4.0,9,0,4,11800,7,7,7,1,100.0,0,0,other,individual,3000,36,67000.0,19.42,1,1,0,0,11,0
7.0,MA,MORTGAGE,300000.0,1.29,0,999.0,2,15,9,60800,12873,0,5,999.0,0,0,0,5,2.0,9,0,3,59800,9,9,3,0,100.0,4,1,debt_consolidation,individual,40000,60,300000.0,1.29,1,1,0,0,19,0
6.0,NV,RENT,49650.0,22.48,0,999.0,1,17,6,42633,28376,0,0,30.0,0,0,1,1,12.0,6,0,4,7580,8,5,5,4,94.0,0,0,moving,individual,4000,36,49650.0,22.48,1,0,0,1,15,0
10.0,TX,MORTGAGE,90000.0,30.01,0,999.0,3,31,13,296420,99071,0,0,999.0,0,0,4,4,1.0,13,0,4,55100,14,8,7,4,100.0,0,0,debt_consolidation,individual,30000,36,90000.0,30.01,1,1,0,0,24,0
3.0,FL,RENT,300000.0,3.73,0,79.0,3,20,12,89584,39275,0,0,79.0,0,0,1,11,3.0,12,0,8,65400,16,11,10,0,90.0,0,0,debt_consolidation,individual,15000,36,300000.0,3.73,0,0,0,0,10,0
6.0,NE,MORTGAGE,70000.0,17.06,0,999.0,5,42,15,433937,50876,0,0,999.0,0,0,2,8,11.0,15,0,3,65800,26,12,4,3,100.0,0,0,other,individual,6300,36,70000.0,17.06,1,1,0,0,17,0
10.0,NJ,MORTGAGE,120000.0,12.39,0,55.0,1,16,12,421040,53651,0,0,55.0,0,0,1,5,0.0,12,0,6,44200,11,10,9,2,93.8,0,0,credit_card,individual,28000,36,120000.0,12.39,0,0,0,0,9,0
10.0,LA,MORTGAGE,120000.0,23.95,0,75.0,2,15,9,352008,122585,0,0,999.0,0,0,3,1,7.0,9,0,1,5000,7,5,5,2,100.0,0,0,debt_consolidation,individual,35000,60,120000.0,23.95,0,1,0,0,7,0
1.0,TX,OWN,65000.0,36.02,0,999.0,4,30,11,231666,71997,0,0,999.0,0,0,4,3,4.0,11,0,3,35300,12,6,4,1,100.0,0,0,debt_consolidation,individual,16000,60,65000.0,36.02,1,1,0,0,20,0
8.0,NV,MORTGAGE,29400.0,63.39,0,999.0,2,18,15,83393,44538,0,1,999.0,0,0,2,7,4.0,15,0,8,32200,13,12,9,0,100.0,0,1,credit_card,joint,24000,60,61700.0,36.56,1,1,0,0,17,0
10.0,IN,MORTGAGE,150000.0,21.93,0,999.0,1,37,23,466926,93823,0,0,999.0,0,0,8,3,11.0,23,0,5,132100,24,14,6,3,100.0,0,0,credit_card,individual,40000,36,150000.0,21.93,1,1,0,0,28,0
8.0,RI,RENT,20000.0,55.34,0,999.0,0,8,5,45281,20671,0,0,999.0,0,0,1,3,16.0,5,0,2,6300,4,3,3,0,100.0,0,0,major_purchase,joint,23500,60,57440.0,30.88,1,1,0,0,3,0
5.0,NY,OWN,65000.0,11.32,0,999.0,0,45,23,73770,7029,0,1,999.0,0,0,1,5,999.0,23,0,3,25900,44,22,10,0,100.0,0,1,debt_consolidation,individual,5000,36,65000.0,11.32,1,1,1,0,36,0
3.0,GA,OWN,130000.0,5.51,0,62.0,1,5,3,26000,13572,0,0,62.0,0,1200,1,1,9.0,3,0,2,12000,3,2,2,1,100.0,0,0,debt_consolidation,individual,36000,36,130000.0,5.51,0,0,0,0,15,0
6.0,MO,OWN,45000.0,24.99,2,9.0,1,18,9,94367,26306,0,0,9.0,0,0,2,5,9.0,8,0,2,49900,12,7,2,0,88.9,0,0,other,individual,10000,36,45000.0,24.99,0,0,0,1,15,0
10.0,NY,RENT,106090.0,11.86,1,11.0,2,45,14,98671,58238,0,0,11.0,0,0,4,14,1.0,14,0,2,24000,30,10,3,0,95.5,0,0,other,individual,5000,36,106090.0,11.86,0,0,0,0,13,0
6.0,OH,OWN,30000.0,13.12,0,999.0,0,23,10,36351,6103,0,0,999.0,0,1323,1,7,16.0,10,0,3,24900,18,9,4,0,100.0,0,0,debt_consolidation,individual,4000,36,30000.0,13.12,1,1,0,0,15,0
9.0,OH,MORTGAGE,66000.0,20.6,0,30.0,3,33,15,309193,66040,0,0,999.0,0,0,2,6,4.0,15,0,5,86700,19,12,6,2,97.0,0,0,credit_card,individual,15000,36,66000.0,20.6,0,1,0,0,14,0
5.0,FL,OWN,84000.0,16.34,1,9.0,0,22,13,245166,31876,0,0,999.0,0,0,2,2,999.0,13,0,3,43200,13,10,6,1,95.5,0,0,debt_consolidation,individual,13000,36,84000.0,16.34,0,1,1,0,16,0
8.0,CO,MORTGAGE,150000.0,19.52,0,25.0,3,18,8,429810,97939,0,0,999.0,0,0,3,5,7.0,8,0,3,22500,6,4,4,5,77.8,0,0,home_improvement,individual,19375,60,150000.0,19.52,0,1,0,0,25,0
8.0,WI,RENT,75000.0,13.7,0,61.0,3,24,7,42867,32235,0,0,61.0,0,0,3,7,0.0,7,0,2,6000,5,4,3,1,95.8,0,0,debt_consolidation,individual,8000,36,75000.0,13.7,0,0,0,0,10,0
0.0,CA,MORTGAGE,107000.0,12.15,0,999.0,2,40,16,563746,36263,0,0,999.0,0,0,3,6,6.0,16,0,7,82900,28,12,10,7,100.0,0,0,credit_card,individual,12600,36,107000.0,12.15,1,1,0,0,11,0
8.0,CA,RENT,40000.0,47.95,0,47.0,0,27,13,94120,33133,0,0,999.0,0,0,2,2,19.0,13,0,6,41000,22,11,6,0,96.3,0,0,other,joint,25000,36,75000.0,32.36,0,1,0,0,8,0
1.0,LA,MORTGAGE,85000.0,9.85,0,999.0,3,18,12,252595,53323,0,0,999.0,0,0,4,6,0.0,12,0,5,21200,12,7,7,1,100.0,0,0,debt_consolidation,individual,21250,36,85000.0,9.85,1,1,0,0,14,0
10.0,NY,RENT,79000.0,8.84,0,999.0,0,14,8,32300,19809,0,0,999.0,0,0,1,2,13.0,8,0,6,23300,11,6,6,0,100.0,0,0,credit_card,individual,13200,36,79000.0,8.84,1,1,0,0,30,0
3.0,CA,MORTGAGE,50000.0,1.94,0,999.0,1,10,4,13200,2923,0,0,999.0,0,0,0,0,8.0,4,0,2,13200,7,4,2,0,100.0,0,0,debt_consolidation,joint,28000,60,230000.0,18.46,1,1,0,0,12,0
6.0,TX,OWN,45000.0,38.08,0,999.0,0,25,5,80612,56517,0,0,999.0,0,339,3,8,999.0,5,0,1,5000,3,2,1,0,100.0,0,0,other,individual,10000,60,45000.0,38.08,1,1,1,0,12,0
10.0,KS,MORTGAGE,120000.0,17.03,0,999.0,0,17,8,189965,69542,0,0,999.0,0,0,2,3,21.0,8,0,2,54500,6,5,3,1,100.0,0,0,debt_consolidation,individual,25000,60,120000.0,17.03,1,1,0,0,35,0
2.0,MI,MORTGAGE,50000.0,21.24,0,999.0,10,10,8,50810,25816,0,0,999.0,0,0,1,3,2.0,8,0,4,34500,8,7,5,0,100.0,0,0,small_business,individual,8000,36,50000.0,21.24,1,1,0,0,15,0
4.0,CA,RENT,54000.0,4.71,0,999.0,0,9,7,25200,8165,0,0,999.0,0,0,0,5,13.0,7,0,1,17900,9,7,3,0,100.0,0,0,major_purchase,joint,20000,60,119000.0,2.56,1,1,0,0,4,0
4.0,FL,RENT,55000.0,9.23,0,999.0,0,7,7,40811,8722,0,0,999.0,0,0,1,4,999.0,7,0,5,27300,6,6,6,0,100.0,0,0,other,individual,5000,36,55000.0,9.23,1,1,1,0,3,0
6.0,VA,RENT,102500.0,15.4,2,19.0,0,32,13,74174,43808,0,0,23.0,0,0,2,5,14.0,13,0,7,42700,22,11,8,1,81.3,0,0,debt_consolidation,individual,12000,36,102500.0,15.4,0,0,0,0,23,0
10.0,MI,MORTGAGE,60000.0,19.36,1,20.0,0,26,10,302653,26294,0,1,999.0,0,0,2,3,999.0,10,0,3,14200,13,6,5,6,88.5,1,0,debt_consolidation,joint,10000,36,120000.0,18.2,0,1,1,0,12,0
10.0,RI,MORTGAGE,90000.0,26.95,0,999.0,1,24,16,523350,68040,0,0,999.0,0,0,1,5,12.0,16,0,8,53600,17,14,12,2,100.0,0,0,house,individual,15000,60,90000.0,26.95,1,1,0,0,8,0
6.0,NC,RENT,45000.0,14.93,0,999.0,0,7,1,23000,22860,0,0,999.0,0,0,0,0,21.0,1,0,1,23000,2,1,1,4,100.0,0,0,credit_card,individual,20000,36,45000.0,14.93,1,1,0,1,23,0
10.0,RI,MORTGAGE,60000.0,25.28,1,15.0,0,18,13,241431,34937,0,0,999.0,0,0,2,2,17.0,13,0,5,16200,11,10,9,3,88.9,0,0,credit_card,individual,10000,36,60000.0,25.28,0,1,0,0,11,0
10.0,MA,MORTGAGE,110000.0,25.57,0,78.0,3,51,22,519625,218737,0,0,999.0,0,0,7,14,6.0,22,0,6,81000,28,14,12,4,98.0,0,0,debt_consolidation,individual,25000,60,110000.0,25.57,0,1,0,0,28,0
3.0,AL,OWN,50000.0,10.87,0,54.0,0,12,6,31036,16385,0,0,999.0,0,0,0,2,999.0,6,0,4,29200,8,5,4,0,91.7,0,0,small_business,individual,10000,36,50000.0,10.87,0,1,1,0,6,0
2.0,NM,MORTGAGE,40000.0,22.11,0,999.0,3,31,11,225637,32168,0,0,999.0,0,87,1,5,1.0,11,0,4,26600,9,9,5,1,100.0,0,0,other,individual,9600,36,40000.0,22.11,1,1,0,0,9,0
6.0,AZ,MORTGAGE,80000.0,12.12,0,999.0,0,16,11,290397,35466,0,0,999.0,0,0,4,4,20.0,11,0,3,33700,8,6,3,2,100.0,0,0,debt_consolidation,individual,20000,36,80000.0,12.12,1,1,0,0,6,0
10.0,SC,MORTGAGE,103000.0,23.29,0,999.0,2,51,29,281443,77237,0,0,999.0,0,0,3,6,1.0,29,0,4,100200,32,25,7,3,100.0,0,0,major_purchase,individual,2800,36,103000.0,23.29,1,1,0,0,23,0
2.0,PA,RENT,55000.0,10.29,0,76.0,3,16,12,36000,16541,0,0,999.0,0,0,0,10,1.0,12,0,2,15000,14,12,7,0,93.8,0,0,debt_consolidation,individual,17000,36,55000.0,10.29,0,1,0,0,11,0
5.0,NY,RENT,86000.0,19.54,0,999.0,0,18,13,70486,43560,0,0,999.0,0,0,4,2,22.0,13,0,5,20700,13,9,8,0,100.0,0,0,credit_card,individual,30000,60,86000.0,19.54,1,1,0,0,13,0
6.0,GA,MORTGAGE,25000.0,28.42,0,999.0,1,13,3,129449,5803,0,0,999.0,0,0,1,1,2.0,3,0,0,0,2,1,1,3,100.0,0,0,other,individual,3025,36,25000.0,28.42,1,1,0,1,10,0
6.0,PA,MORTGAGE,195000.0,15.71,8,12.0,0,27,18,467118,93695,0,0,999.0,0,0,3,0,999.0,18,0,10,36900,14,13,12,3,66.7,0,0,debt_consolidation,individual,20000,36,195000.0,15.71,0,1,1,0,16,0
10.0,MO,OWN,31000.0,14.25,0,999.0,2,23,7,49900,23119,0,0,999.0,0,0,0,2,4.0,7,0,5,49900,21,7,5,0,100.0,0,0,debt_consolidation,individual,20000,36,31000.0,14.25,1,1,0,0,26,0
1.0,TX,MORTGAGE,160000.0,11.4,0,999.0,1,10,8,376000,49679,0,0,999.0,0,0,1,2,4.0,8,0,2,43400,6,6,3,3,100.0,0,0,moving,individual,15000,36,160000.0,11.4,1,1,0,0,4,0
5.0,CA,MORTGAGE,85000.0,12.99,0,30.0,4,24,17,556342,37022,0,1,30.0,0,0,6,10,1.0,17,0,3,14800,12,10,7,4,91.7,0,1,home_improvement,individual,17000,60,85000.0,12.99,0,0,0,0,11,0
10.0,GA,MORTGAGE,59000.0,38.69,0,62.0,0,47,25,316617,79627,0,0,999.0,0,0,2,6,17.0,25,0,9,58800,26,22,11,5,97.8,0,0,debt_consolidation,individual,20000,36,59000.0,38.69,0,1,0,0,10,0
10.0,VA,RENT,20000.0,35.25,0,30.0,0,26,14,24600,11107,0,0,30.0,0,0,0,5,18.0,14,0,3,13100,24,14,6,0,88.5,0,0,debt_consolidation,individual,10000,60,20000.0,35.25,0,0,0,0,11,0
