emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,combined_annual_income,combined_dti,months_since_last_delinq_never,months_since_90d_late_never,months_since_last_credit_inquiry_never,emp_length_missing,credit_history_years,loan_to_income,installment_to_income,credit_utilization_ratio,open_credit_ratio,cc_balance_ratio,open_cc_ratio,recent_account_ratio,accounts_per_credit_year,inquiries_per_credit_year,total_negative_marks,has_delinq_history,region,log_annual_income,log_loan_amount,target_delinquent
10.0,IN,MORTGAGE,100000.0,17.56,1,22.0,1,15,9,146521,66181,0,0,999.0,0,0,1,2,1.0,9,0,3,26100,11,7,4,2,66.7,0,0,house,individual,20000,36,100000.0,17.56,0,1,0,0,16,0.2,0.06666666666666667,0.45168269394830773,0.6,0.5714285714285714,0.6363636363636364,0.13333333333333333,0.9375,0.0625,1,1,Midwest,11.51293546492023,9.90353755128617,0
3.0,OH,MORTGAGE,75000.0,22.23,0,999.0,4,21,8,65636,44348,0,0,999.0,0,0,2,2,2.0,8,0,5,27500,14,6,5,0,100.0,0,0,credit_card,individual,19000,36,75000.0,22.23,1,1,0,0,10,0.25333333333333335,0.08444444444444445,0.675665793162289,0.38095238095238093,0.8333333333333334,0.42857142857142855,0.09523809523809523,2.1,0.4,0,0,Midwest,11.225256725762893,9.852246888342531,0
0.0,AR,MORTGAGE,68000.0,10.32,1,13.0,0,17,6,186869,51250,0,0,999.0,0,0,2,1,999.0,6,0,3,23000,5,3,3,4,94.1,0,0,debt_consolidation,individual,11200,36,68000.0,10.32,0,1,1,0,12,0.16470588235294117,0.05490196078431372,0.27425629719215067,0.35294117647058826,1.0,0.6,0.058823529411764705,1.4166666666666667,0.0,1,1,South,11.127277689932466,9.32375833901174,0
6.0,NV,MORTGAGE,125000.0,43.96,0,999.0,1,28,15,599665,141234,0,0,999.0,0,0,4,6,9.0,15,0,5,114500,14,9,8,4,100.0,0,0,home_improvement,joint,25000,60,195000.0,38.14,1,1,0,1,29,0.1282051282051282,0.025641025641025644,0.23552149950388968,0.5357142857142857,0.8888888888888888,0.6428571428571429,0.21428571428571427,0.9655172413793104,0.034482758620689655,0,0,West,12.180759965737863,10.12667110305036,0
9.0,CA,RENT,55000.0,15.04,0,999.0,0,13,12,46286,33294,0,0,999.0,0,0,5,8,14.0,12,0,4,8800,7,7,6,0,100.0,0,0,debt_consolidation,individual,16800,60,55000.0,15.04,1,1,0,0,18,0.3054545454545455,0.06109090909090909,0.7193103746273171,0.9230769230769231,0.8571428571428571,1.0,0.6153846153846154,0.7222222222222222,0.0,0,0,West,10.915106645867503,9.729193687429403,0
0.0,MA,RENT,72000.0,32.87,0,64.0,3,25,15,116125,90151,0,0,64.0,0,861,4,13,5.0,15,0,3,4400,15,11,8,0,95.8,0,0,credit_card,individual,7000,36,72000.0,32.87,0,0,0,0,9,0.09722222222222222,0.03240740740740741,0.7763272335844995,0.6,0.7272727272727273,0.7333333333333333,0.52,2.7777777777777777,0.3333333333333333,0,0,Northeast,11.184435286790631,8.853808274977197,0
6.0,MD,MORTGAGE,67000.0,15.33,0,999.0,1,13,10,266020,52114,0,0,999.0,0,0,3,1,10.0,10,0,3,36000,8,6,4,1,100.0,0,0,home_improvement,individual,13425,60,67000.0,15.33,1,1,0,0,10,0.2003731343283582,0.04007462686567164,0.19590256371701376,0.7692307692307693,0.6666666666666666,0.75,0.07692307692307693,1.3,0.1,0,0,South,11.112462823634855,9.504948404498696,0
3.0,RI,RENT,35000.0,26.75,0,999.0,11,48,13,54799,30731,0,1,999.0,0,0,2,11,0.0,13,0,3,8800,37,11,7,2,100.0,0,1,vacation,individual,2800,36,35000.0,26.75,1,1,0,0,10,0.08,0.026666666666666665,0.5607949050165149,0.2708333333333333,0.6363636363636364,0.2972972972972973,0.22916666666666666,4.8,1.1,2,1,Northeast,10.463131911491967,7.937731775260109,0
1.0,CO,RENT,96000.0,2.81,0,999.0,1,5,4,31800,8396,0,0,999.0,0,0,0,0,9.0,4,0,3,31500,4,4,3,0,100.0,0,0,credit_card,individual,10000,36,96000.0,2.81,1,1,0,0,3,0.10416666666666667,0.034722222222222224,0.2640251572327044,0.8,0.75,1.0,0.0,1.6666666666666667,0.3333333333333333,0,0,West,11.472113887062386,9.210440366976517,0
3.0,MI,MORTGAGE,87500.0,30.75,0,999.0,3,31,20,476518,67724,0,0,999.0,0,0,8,3,0.0,20,0,6,34300,12,11,7,2,100.0,0,0,credit_card,individual,16000,36,87500.0,30.75,1,1,0,0,13,0.18285714285714286,0.06095238095238095,0.14212264804267624,0.6451612903225806,0.6363636363636364,0.9166666666666666,0.0967741935483871,2.3846153846153846,0.23076923076923078,0,0,Midwest,11.37940550085183,9.680406499268875,0
10.0,TX,RENT,105000.0,11.04,0,999.0,4,27,9,95297,43280,0,1,999.0,0,0,1,6,1.0,9,0,3,30000,10,8,4,1,100.0,0,1,debt_consolidation,individual,10000,36,105000.0,11.04,1,1,0,0,13,0.09523809523809523,0.031746031746031744,0.45415910259504494,0.3333333333333333,0.5,0.8,0.2222222222222222,2.076923076923077,0.3076923076923077,2,1,South,11.561725152903833,9.210440366976517,0
3.0,CT,MORTGAGE,250000.0,13.92,0,37.0,1,45,15,731508,240010,0,0,37.0,0,0,6,12,11.0,15,0,4,7100,13,8,7,3,81.6,0,0,other,individual,3000,36,250000.0,13.92,0,0,0,0,15,0.012,0.004,0.32810304193528983,0.3333333333333333,0.875,0.6153846153846154,0.26666666666666666,3.0,0.06666666666666667,0,0,Northeast,12.429220196836383,8.006700845440367,0
10.0,TX,MORTGAGE,70000.0,16.96,0,999.0,0,31,9,445012,46645,0,0,999.0,0,0,1,3,15.0,9,0,2,44000,13,7,3,6,100.0,0,0,debt_consolidation,joint,35000,60,140000.0,22.89,1,1,0,0,14,0.25,0.05,0.10481739818252092,0.2903225806451613,0.42857142857142855,0.5384615384615384,0.0967741935483871,2.2142857142857144,0.0,0,0,South,11.849404844423074,10.463131911491967,0
9.0,FL,MORTGAGE,25000.0,21.99,0,999.0,2,13,8,177151,9722,0,0,999.0,0,0,1,1,11.0,8,0,3,51000,8,6,3,2,100.0,0,0,home_improvement,individual,3000,36,25000.0,21.99,1,1,0,0,8,0.12,0.039999999999999994,0.05487973536700329,0.6153846153846154,0.5,0.75,0.07692307692307693,1.625,0.25,0,0,South,10.12667110305036,8.006700845440367,0
10.0,OR,MORTGAGE,72000.0,22.83,0,999.0,1,18,10,317853,31243,0,0,999.0,0,0,2,5,2.0,10,0,3,9600,9,7,7,2,100.0,0,0,credit_card,individual,12000,36,72000.0,22.83,1,1,0,0,6,0.16666666666666666,0.05555555555555555,0.09829386540318953,0.5555555555555556,1.0,0.7777777777777778,0.2777777777777778,3.0,0.16666666666666666,0,0,West,11.184435286790631,9.392745258631441,0
10.0,PA,MORTGAGE,53700.0,28.56,0,999.0,4,38,20,225791,58875,0,0,999.0,0,0,8,8,1.0,20,0,2,22500,15,10,6,3,100.0,0,0,other,individual,2500,36,53700.0,28.56,1,1,0,0,15,0.04655493482309125,0.015518311607697082,0.2607499856061579,0.5263157894736842,0.6,0.6666666666666666,0.21052631578947367,2.533333333333333,0.26666666666666666,0,0,Northeast,10.891186902297498,7.824445930877619,0
7.0,CA,RENT,40000.0,20.7,0,999.0,0,16,10,67842,23828,0,0,999.0,0,0,2,1,999.0,10,0,4,22600,14,8,4,0,100.0,0,0,debt_consolidation,joint,30000,60,100000.0,23.76,1,1,1,0,13,0.3,0.06,0.35122785295244835,0.625,0.5,0.5714285714285714,0.0625,1.2307692307692308,0.0,0,0,West,11.51293546492023,10.308985993422082,0
9.0,LA,MORTGAGE,40000.0,14.67,0,999.0,3,11,6,31182,22384,0,0,999.0,0,0,1,2,5.0,6,0,5,12500,6,5,5,1,100.0,0,0,small_business,individual,5000,36,40000.0,14.67,1,1,0,0,9,0.125,0.041666666666666664,0.717850041690719,0.5454545454545454,1.0,0.8333333333333334,0.18181818181818182,1.2222222222222223,0.3333333333333333,0,0,South,10.596659732783579,8.517393171418904,0
10.0,CO,RENT,70000.0,18.51,1,22.0,2,18,10,53533,27241,0,0,999.0,0,0,2,2,2.0,10,0,1,6000,12,8,4,0,94.1,0,0,debt_consolidation,individual,35000,60,70000.0,18.51,0,1,0,0,14,0.5,0.1,0.508863691554742,0.5555555555555556,0.5,0.6666666666666666,0.1111111111111111,1.2857142857142858,0.14285714285714285,1,1,West,11.156264806643742,10.463131911491967,0
3.0,CO,MORTGAGE,82000.0,10.84,0,999.0,1,41,13,214590,33538,0,0,999.0,0,0,2,4,11.0,13,0,1,29000,23,10,5,3,100.0,0,0,debt_consolidation,individual,11500,36,82000.0,10.84,1,1,0,0,17,0.1402439024390244,0.0467479674796748,0.1562887366606086,0.3170731707317073,0.5,0.43478260869565216,0.0975609756097561,2.411764705882353,0.058823529411764705,0,0,West,11.314486721293981,9.350189267092581,0
0.0,MN,RENT,42000.0,16.46,0,25.0,3,12,9,29033,18399,0,0,25.0,0,0,5,2,3.0,9,0,2,6200,5,4,3,0,58.3,0,0,debt_consolidation,individual,20000,36,42000.0,16.46,0,0,0,0,5,0.47619047619047616,0.15873015873015872,0.633727138084249,0.75,0.75,0.8,0.16666666666666666,2.4,0.6,0,0,Midwest,10.645448706505872,9.90353755128617,0
8.0,OR,MORTGAGE,84000.0,35.43,2,20.0,2,45,14,349090,130166,0,0,999.0,0,0,5,2,7.0,14,0,4,25500,18,8,6,3,88.9,0,0,credit_card,joint,32000,36,157000.0,23.71,0,1,0,0,21,0.20382165605095542,0.06794055201698514,0.37287232518834684,0.3111111111111111,0.75,0.4444444444444444,0.044444444444444446,2.142857142857143,0.09523809523809523,2,1,West,11.964007453736912,10.373522431293592,0
0.0,MI,RENT,40000.0,6.9,0,28.0,0,14,8,37985,5799,0,1,999.0,0,0,0,2,16.0,8,0,7,23100,10,7,7,0,85.7,1,0,car,individual,17000,60,40000.0,6.9,0,1,0,0,9,0.425,0.08499999999999999,0.15266552586547322,0.5714285714285714,1.0,0.7,0.14285714285714285,1.5555555555555556,0.0,2,1,Midwest,10.596659732783579,9.741027444837728,0
4.0,MA,RENT,30000.0,17.24,0,999.0,0,9,5,31400,18096,0,0,999.0,0,0,1,2,999.0,5,0,2,16400,5,4,2,0,100.0,0,0,debt_consolidation,joint,10000,36,108000.0,12.89,1,1,1,0,5,0.09259259259259259,0.030864197530864196,0.5763057324840765,0.5555555555555556,0.5,0.8,0.2222222222222222,1.8,0.0,0,0,Northeast,11.58989576532275,9.210440366976517,0
4.0,GA,MORTGAGE,75000.0,1.87,0,999.0,0,11,2,376250,11707,0,0,999.0,0,0,0,1,999.0,2,0,1,30000,2,1,1,2,100.0,0,0,home_improvement,individual,10000,36,75000.0,1.87,1,1,1,0,13,0.13333333333333333,0.044444444444444446,0.031114950166112956,0.18181818181818182,1.0,0.5,0.09090909090909091,0.8461538461538461,0.0,0,0,South,11.225256725762893,9.210440366976517,0
4.0,NJ,RENT,105000.0,30.45,0,999.0,1,41,27,357031,419836,0,0,999.0,0,0,20,2,2.0,27,0,4,65200,11,7,6,0,100.0,0,0,credit_card,joint,23275,60,183000.0,25.48,1,1,0,0,12,0.12718579234972677,0.025437158469945355,1.175909094728469,0.6585365853658537,0.8571428571428571,0.6363636363636364,0.04878048780487805,3.4166666666666665,0.08333333333333333,0,0,Northeast,12.117246896289503,10.05517806577656,0
7.0,OH,MORTGAGE,88600.0,15.71,0,999.0,3,14,10,299433,39426,0,1,999.0,0,0,3,5,10.0,10,0,2,9100,7,6,5,1,100.0,0,1,debt_consolidation,joint,21600,60,103600.0,14.04,1,1,0,0,10,0.2084942084942085,0.04169884169884169,0.13166885413431384,0.7142857142857143,0.8333333333333334,0.8571428571428571,0.35714285714285715,1.4,0.3,2,1,Midwest,11.548302261270587,9.980494888896912,0
2.0,FL,RENT,62000.0,22.88,0,999.0,5,13,10,51766,39966,0,1,999.0,0,397,3,5,9.0,10,0,5,7200,8,7,7,1,100.0,0,1,debt_consolidation,individual,10000,60,62000.0,22.88,1,1,0,0,10,0.16129032258064516,0.03225806451612903,0.7720511532666229,0.7692307692307693,1.0,0.875,0.38461538461538464,1.3,0.5,2,1,South,11.034905792929415,9.210440366976517,0
6.0,TX,RENT,35000.0,18.24,0,999.0,0,12,3,33316,16741,0,0,999.0,0,0,1,0,999.0,3,0,2,16000,9,2,2,0,100.0,0,0,debt_consolidation,joint,30000,60,100000.0,19.86,1,1,1,0,5,0.3,0.06,0.5024912954736463,0.25,1.0,0.2222222222222222,0.0,2.4,0.0,0,0,South,11.51293546492023,10.308985993422082,0
5.0,GA,MORTGAGE,498000.0,1.93,0,999.0,5,11,8,306594,29213,0,0,999.0,0,2104,1,6,4.0,8,0,5,33200,6,6,5,2,100.0,0,0,small_business,individual,40000,60,498000.0,1.93,1,1,0,0,6,0.08032128514056225,0.01606425702811245,0.09528236038539567,0.7272727272727273,0.8333333333333334,1.0,0.5454545454545454,1.8333333333333333,0.8333333333333334,0,0,South,13.118357364036902,10.596659732783579,0
3.0,NY,MORTGAGE,33000.0,2.65,0,999.0,1,22,17,145111,48349,0,0,999.0,0,0,12,7,12.0,17,0,3,16000,6,4,4,1,100.0,0,0,other,individual,4200,36,33000.0,2.65,1,1,0,0,5,0.12727272727272726,0.04242424242424243,0.33318631943822313,0.7727272727272727,1.0,0.6666666666666666,0.3181818181818182,4.4,0.2,0,0,Northeast,10.404293143019792,8.343077871169383,0
9.0,CA,MORTGAGE,132900.0,14.54,0,999.0,4,42,10,742438,104343,0,1,999.0,0,0,3,9,0.0,10,0,3,22500,12,6,3,7,100.0,0,1,debt_consolidation,individual,26000,60,132900.0,14.54,1,1,0,0,14,0.19563581640331076,0.03912716328066215,0.14054102834176052,0.23809523809523808,0.5,0.5,0.21428571428571427,3.0,0.2857142857142857,2,1,West,11.797359769127505,10.165890277802454,0
6.0,MI,RENT,18708.0,10.65,0,999.0,0,12,10,14500,5495,0,0,999.0,0,0,0,4,21.0,10,0,2,10000,12,10,3,0,100.0,0,0,credit_card,individual,6000,36,18708.0,10.65,1,1,0,1,6,0.3207184092366902,0.10690613641223005,0.37896551724137933,0.8333333333333334,0.3,0.8333333333333334,0.3333333333333333,2.0,0.0,0,0,Midwest,9.836759970485419,8.699681400989514,0
6.0,OR,MORTGAGE,96000.0,10.14,0,67.0,1,12,7,375783,46240,0,0,67.0,0,0,2,3,7.0,7,0,3,21500,6,4,3,3,91.7,0,0,debt_consolidation,individual,20000,60,96000.0,10.14,0,0,0,0,22,0.20833333333333334,0.041666666666666664,0.12304973881202716,0.5833333333333334,0.75,0.6666666666666666,0.25,0.5454545454545454,0.045454545454545456,0,0,West,11.472113887062386,9.90353755128617,0
10.0,KY,MORTGAGE,100000.0,12.02,0,999.0,0,26,5,256814,25479,0,0,999.0,0,0,1,2,13.0,5,0,1,24500,10,3,1,1,100.0,0,0,debt_consolidation,individual,15500,36,100000.0,12.02,1,1,0,0,17,0.155,0.05166666666666666,0.09921188097222114,0.19230769230769232,0.3333333333333333,0.3,0.07692307692307693,1.5294117647058822,0.0,0,0,South,11.51293546492023,9.648659816955295,0
0.0,FL,MORTGAGE,45000.0,4.85,0,31.0,1,41,24,57497,20849,0,0,999.0,0,3244,3,12,10.0,24,0,4,39600,36,21,4,0,95.0,0,0,home_improvement,individual,20000,60,45000.0,4.85,0,1,0,0,21,0.4444444444444444,0.08888888888888888,0.36261022314207697,0.5853658536585366,0.19047619047619047,0.5833333333333334,0.2926829268292683,1.9523809523809523,0.047619047619047616,0,0,South,10.714439990727769,9.90353755128617,0
5.0,CA,RENT,57000.0,14.97,0,999.0,4,15,9,51841,27431,0,0,999.0,0,0,2,4,1.0,9,0,7,31100,8,7,4,0,100.0,0,0,credit_card,individual,7000,36,57000.0,14.97,1,1,0,0,26,0.12280701754385964,0.04093567251461989,0.5291371694218862,0.6,0.5714285714285714,0.875,0.26666666666666666,0.5769230769230769,0.15384615384615385,0,0,West,10.950824090522445,8.853808274977197,0
2.0,NC,RENT,39362.0,7.63,0,999.0,2,11,2,11300,6792,0,0,999.0,0,0,1,1,0.0,2,0,1,6300,7,1,1,1,100.0,0,0,debt_consolidation,individual,34700,60,39362.0,7.63,1,1,0,0,21,0.8815608962959199,0.176312179259184,0.6010619469026549,0.18181818181818182,1.0,0.14285714285714285,0.09090909090909091,0.5238095238095238,0.09523809523809523,0,0,South,10.580581567773825,10.454523783963511,0
10.0,KS,MORTGAGE,82000.0,32.1,0,999.0,0,13,9,200100,79922,0,0,999.0,0,0,1,1,17.0,9,0,5,60900,10,7,6,2,100.0,0,0,debt_consolidation,individual,5000,36,82000.0,32.1,1,1,0,0,19,0.06097560975609756,0.02032520325203252,0.39941029485257373,0.6923076923076923,0.8571428571428571,0.7,0.07692307692307693,0.6842105263157895,0.0,0,0,Midwest,11.314486721293981,8.517393171418904,0
8.0,CO,OWN,85750.0,20.39,0,999.0,0,34,12,89669,57403,0,0,999.0,0,0,2,3,999.0,12,0,3,15500,23,10,5,0,100.0,0,0,credit_card,individual,11400,60,85750.0,20.39,1,1,1,0,31,0.13294460641399417,0.026588921282798834,0.6401654975521083,0.35294117647058826,0.5,0.43478260869565216,0.08823529411764706,1.096774193548387,0.0,0,0,West,11.359203026767767,9.34145634983372,0
1.0,GA,OWN,45500.0,27.04,0,24.0,12,24,12,56302,47021,0,1,28.0,0,0,7,5,2.0,12,0,0,1000,9,5,0,0,85.0,0,1,debt_consolidation,individual,7000,36,45500.0,27.04,0,0,0,0,7,0.15384615384615385,0.05128205128205129,0.8351568327945721,0.5,0.0,0.5555555555555556,0.20833333333333334,3.4285714285714284,1.7142857142857142,2,1,South,10.725489582719506,8.853808274977197,0
10.0,WY,MORTGAGE,90000.0,18.72,0,999.0,3,29,9,479527,117620,0,0,999.0,0,0,4,4,1.0,9,0,2,45500,9,4,3,4,100.0,0,0,debt_consolidation,joint,30000,60,186000.0,11.68,1,1,0,0,18,0.16129032258064516,0.03225806451612903,0.24528337299046768,0.3103448275862069,0.75,0.4444444444444444,0.13793103448275862,1.6111111111111112,0.16666666666666666,0,0,West,12.133507329024972,10.308985993422082,0
6.0,CA,MORTGAGE,20000.0,68.75,0,999.0,0,16,5,288488,37870,0,0,999.0,0,0,1,2,999.0,5,0,2,28000,8,3,3,5,100.0,0,0,debt_consolidation,joint,20000,60,90000.0,27.52,1,1,1,1,18,0.2222222222222222,0.04444444444444444,0.13127062477468734,0.3125,1.0,0.375,0.125,0.8888888888888888,0.0,0,0,West,11.407576060361786,9.90353755128617,0
3.0,OH,RENT,71000.0,10.23,1,13.0,1,14,13,38950,35446,1,0,13.0,0,0,11,5,7.0,13,0,1,3000,2,2,1,0,92.9,0,0,other,individual,27700,60,71000.0,10.23,0,0,0,0,4,0.3901408450704225,0.0780281690140845,0.910038510911425,0.9285714285714286,0.5,1.0,0.35714285714285715,3.5,0.25,2,1,Midwest,11.170449240431308,10.229223792606835,0
10.0,CA,RENT,82500.0,40.89,0,999.0,1,37,11,425184,88775,0,0,999.0,0,0,2,3,7.0,11,0,3,53400,19,7,4,3,100.0,0,0,other,joint,32000,60,140500.0,32.38,1,1,0,0,16,0.2277580071174377,0.04555160142348755,0.20879195830511027,0.2972972972972973,0.5714285714285714,0.3684210526315789,0.08108108108108109,2.3125,0.0625,0,0,West,11.852969885168331,10.373522431293592,0
2.0,FL,MORTGAGE,111000.0,22.86,1,15.0,3,48,15,196986,209670,0,0,15.0,0,0,12,5,1.0,15,0,1,16200,23,3,1,2,95.8,0,0,debt_consolidation,individual,12000,60,111000.0,22.86,0,0,0,0,17,0.10810810810810811,0.021621621621621623,1.0643903627668971,0.3125,0.3333333333333333,0.13043478260869565,0.10416666666666667,2.823529411764706,0.17647058823529413,1,1,South,11.6172944892629,9.392745258631441,0
3.0,FL,OWN,47000.0,21.99,0,32.0,1,19,11,38175,21170,0,1,999.0,0,240,2,7,4.0,11,0,3,9200,14,9,7,2,94.7,0,1,debt_consolidation,individual,10050,36,47000.0,21.99,0,1,0,0,11,0.21382978723404256,0.07127659574468086,0.554551407989522,0.5789473684210527,0.7777777777777778,0.6428571428571429,0.3684210526315789,1.7272727272727273,0.09090909090909091,2,1,South,10.757924157061597,9.21542741102474,0
1.0,GA,RENT,65000.0,3.47,0,44.0,1,18,6,59900,12810,0,0,999.0,0,99,0,3,7.0,6,0,2,59900,14,6,2,0,88.9,0,0,debt_consolidation,individual,15000,36,65000.0,3.47,0,1,0,0,16,0.23076923076923078,0.07692307692307693,0.21385642737896493,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.16666666666666666,1.125,0.0625,0,0,South,11.082157933374816,9.61587214452889,0
10.0,MN,MORTGAGE,96000.0,13.05,0,999.0,0,17,9,336012,34057,0,0,999.0,0,355,2,6,14.0,9,0,3,9200,6,6,6,2,100.0,0,0,debt_consolidation,individual,10000,60,96000.0,13.05,1,1,0,0,23,0.10416666666666667,0.020833333333333332,0.10135649917264859,0.5294117647058824,1.0,1.0,0.35294117647058826,0.7391304347826086,0.0,0,0,Midwest,11.472113887062386,9.210440366976517,0
0.0,MI,MORTGAGE,120000.0,0.0,0,999.0,1,37,8,141030,0,0,0,999.0,0,0,0,3,11.0,8,0,0,31600,7,6,0,3,100.0,0,0,debt_consolidation,individual,40000,60,120000.0,0.0,1,1,0,0,9,0.3333333333333333,0.06666666666666667,0.0,0.21621621621621623,0.0,0.8571428571428571,0.08108108108108109,4.111111111111111,0.1111111111111111,0,0,Midwest,11.695255355062795,10.596659732783579,0
10.0,IN,MORTGAGE,50000.0,11.72,1,19.0,1,18,13,132927,12673,0,0,64.0,0,0,1,2,5.0,13,0,2,9000,15,10,5,2,77.8,0,0,other,individual,4900,36,50000.0,11.72,0,0,0,0,22,0.098,0.03266666666666666,0.0953380426850828,0.7222222222222222,0.5,0.6666666666666666,0.1111111111111111,0.8181818181818182,0.045454545454545456,1,1,Midwest,10.819798284210286,8.497194544909547,0
4.0,MO,MORTGAGE,42000.0,53.46,0,999.0,2,23,15,479115,85191,0,0,999.0,0,0,8,7,2.0,15,0,3,42500,12,6,4,2,100.0,0,0,credit_card,joint,29000,36,172000.0,17.8,1,1,0,0,4,0.1686046511627907,0.056201550387596895,0.17780908550139318,0.6521739130434783,0.6666666666666666,0.5,0.30434782608695654,5.75,0.5,0,0,Midwest,12.055255569732177,10.275085591132715,0
1.0,GA,MORTGAGE,125000.0,18.56,0,999.0,2,49,20,555371,202277,0,0,999.0,0,4361,9,4,4.0,20,0,2,33400,21,10,2,4,100.0,0,0,debt_consolidation,individual,28000,60,125000.0,18.56,1,1,0,0,20,0.224,0.044800000000000006,0.36421959374904345,0.40816326530612246,0.2,0.47619047619047616,0.08163265306122448,2.45,0.1,0,0,South,11.736077016252437,10.239995502805316,0
9.0,AL,MORTGAGE,60000.0,32.68,0,999.0,1,42,11,309419,186577,0,0,999.0,0,0,6,7,4.0,11,0,4,17000,7,4,4,3,100.0,0,0,credit_card,individual,18000,60,60000.0,32.68,1,1,0,0,11,0.3,0.06,0.6029914129384427,0.2619047619047619,1.0,0.5714285714285714,0.16666666666666666,3.8181818181818183,0.09090909090909091,0,0,South,11.002116507732017,9.798182590890704,0
5.0,CO,OWN,80000.0,26.43,0,999.0,0,38,20,195635,118206,0,0,999.0,0,0,4,2,999.0,20,0,6,91200,23,16,8,0,100.0,0,0,debt_consolidation,individual,28000,36,80000.0,26.43,1,1,1,0,25,0.35,0.11666666666666667,0.6042170368287884,0.5263157894736842,0.5,0.6956521739130435,0.05263157894736842,1.52,0.0,0,0,West,11.289794413577894,10.239995502805316,0
10.0,CT,MORTGAGE,200000.0,0.58,0,999.0,0,17,9,466900,4496,0,0,999.0,0,0,0,1,999.0,9,0,2,38000,11,8,3,3,100.0,0,0,small_business,joint,40000,60,400000.0,10.63,1,1,1,0,22,0.1,0.019999999999999997,0.009629470978796316,0.5294117647058824,0.375,0.7272727272727273,0.058823529411764705,0.7727272727272727,0.0,0,0,Northeast,12.899222326086994,10.596659732783579,0
0.0,VA,RENT,60000.0,1.85,2,19.0,0,29,8,11200,1473,0,0,19.0,0,0,0,2,22.0,8,0,0,3500,29,8,3,0,69.0,0,0,other,individual,10000,36,60000.0,1.85,0,0,0,0,19,0.16666666666666666,0.05555555555555555,0.13151785714285713,0.27586206896551724,0.375,0.27586206896551724,0.06896551724137931,1.5263157894736843,0.0,2,1,South,11.002116507732017,9.210440366976517,0
1.0,NY,RENT,35000.0,29.46,0,48.0,0,19,7,48987,33644,0,0,999.0,0,0,2,4,13.0,7,0,1,7000,9,5,2,0,94.7,0,0,credit_card,individual,5250,36,35000.0,29.46,0,1,0,0,9,0.15,0.05,0.686794455671913,0.3684210526315789,0.4,0.5555555555555556,0.21052631578947367,2.111111111111111,0.0,0,0,Northeast,10.463131911491967,8.566173813637858,0
1.0,AZ,RENT,95000.0,21.8,0,999.0,4,31,9,169904,65345,0,0,999.0,0,0,3,4,1.0,9,0,2,65500,9,6,2,2,100.0,0,0,debt_consolidation,individual,40000,60,95000.0,21.8,1,1,0,0,18,0.42105263157894735,0.08421052631578947,0.3845995385629532,0.2903225806451613,0.3333333333333333,0.6666666666666666,0.12903225806451613,1.7222222222222223,0.2222222222222222,0,0,West,11.461642696843066,10.596659732783579,0
3.0,TX,MORTGAGE,90000.0,7.8,0,999.0,1,14,10,30600,16678,0,0,999.0,0,0,0,3,9.0,10,0,9,26300,13,10,10,0,100.0,0,0,debt_consolidation,individual,5000,36,90000.0,7.8,1,1,0,0,9,0.05555555555555555,0.018518518518518517,0.5450326797385621,0.7142857142857143,1.0,0.7692307692307693,0.21428571428571427,1.5555555555555556,0.1111111111111111,0,0,South,11.407576060361786,8.517393171418904,0
5.0,MO,MORTGAGE,47960.0,26.64,0,999.0,1,25,16,248872,69764,0,0,999.0,0,0,7,5,0.0,16,0,6,26100,10,8,7,1,100.0,0,0,debt_consolidation,joint,24000,36,144860.0,28.99,1,1,0,0,10,0.16567720557779925,0.055225735192599754,0.28032080748336496,0.64,0.875,0.8,0.2,2.5,0.1,0,0,Midwest,11.883529940942388,10.085850775128717,0
9.0,NY,RENT,140000.0,5.72,0,35.0,2,40,10,865400,426525,0,0,999.0,0,0,5,3,9.0,10,0,2,25500,10,4,2,1,94.6,0,0,moving,individual,5000,36,140000.0,5.72,0,1,0,0,12,0.03571428571428571,0.011904761904761906,0.4928645712965103,0.25,0.5,0.4,0.075,3.3333333333333335,0.16666666666666666,0,0,Northeast,11.849404844423074,8.517393171418904,0
5.0,OH,OWN,55000.0,22.15,0,999.0,0,32,18,73356,53948,0,0,999.0,0,0,6,5,22.0,18,0,6,9600,14,12,8,0,100.0,0,0,medical,individual,4000,36,55000.0,22.15,1,1,0,0,10,0.07272727272727272,0.024242424242424246,0.7354272315829653,0.5625,0.6666666666666666,0.8571428571428571,0.15625,3.2,0.0,0,0,Midwest,10.915106645867503,8.294299608857235,0
